おまえら，何がお笑いコンテストだー！	你们，办什么搞笑比赛
バレーボール	那个排球
全米女子オープンが始まった１９４６年からパク・セリが優勝する前年までの５１回の大会で、米国人選手が４３度、外国人選手が８度優勝した。	从美国女子公开赛开始的1946年起到朴世莉获得冠军的前一年为止，在51次比赛中，美国选手43次、外国选手8次夺冠。
俺を選手として，試合に出してくれた監督には，感謝してるよ	我很感谢教练能让我上场
３アウト チェンジで 薬師高校この回も得点ならず	三人出局 攻守互换 药师高中本局依旧未能得分
また、１点差という薄氷のリードの状況で締めくくりとして登板することで、グレイディ・リトル監督から「消防士」としての信頼を取り戻したものとみられる。	另外，在仅领先1分的关键时刻，作为终场选手出场取得成功，使金炳铉找回了主教练格莱迪的信任，并回到了“消防员”的位置。
アメリカ大会はこの俺が優勝	美国站是我赢了
「アマチュアの時、プロ大会に２５回も出場したのが大きく役立ちました。	“在业余选手时期，曾参加过25次职业比赛的经历，给我带来了很大帮助。
昨日　練習試合に勝ったって聞いたわ　すごいのね	我听说你们昨天的练习赛赢了 好厉害哦
野球と違って政治では、批判されればされるほど、国民を説得する努力をしなければならない。	与棒球不同，在政治领域，越是这种事情越是努力要劝说国民说服国民。
優勝，狙ってたのに！	我的目标明明是获胜的
国際オリンピック委員会（ＩＯＣ）も「フィギュア女王」のキム・ヨナ（２４）が五輪の伝説になると見通しているのだろうか。	国际奥林匹克委员会（IOC）也视“花样滑冰女王”金妍儿（24岁）为奥林匹克的传说。
打率０．３４０（打撃４位）でシーズンを終えたとはいえ、彼の実力に異議を唱える人はいない。	虽然最终以0.304的安打率（排名第4位）结束了赛季，但是对他的击球实力无人提出异议。
グランプリファイナル　イン　バルセロナ	巴塞罗那 花滑大奖赛总决赛
一方、全南（チョンナム）ドラゴンズの許丁茂（ホ・ジョンム）監督は、「訓練」に重きを置いた。	而全南天龙队的主教练许丁茂则把重点放在了“训练”上。
昨年「牙の抜けた虎」だったＫリーグが１年ぶりに名誉を取り戻しつつある。	去年遭遇“掉了牙的老虎”困境的K联赛时隔一年重新找回了名声。
１１年メジャーリーグレギュラーシーズンが終わった２９日、両リーグのワイルドカード争いは、ベラの言葉通りになった。	结束2011年职业比赛正规赛季的29日，两联赛的外卡比赛实现了这句贝拉的名言。
李のコメントから考えて、チームのキャプテンとして後輩らに新たに「精神的な武装」をし、さらにたくさん走り、協力しつつプレーを行うようにと注文したもようだ。	从他的话来推断，预计是作为球队的队长，重新进行了后辈们的精神武装，并嘱咐大家要进行更多的跑动，来团结合作进行比赛。
６度優勝したジャック・ニクラスに次ぐ歴代２位だ。	他在该大赛的夺冠次数仅次于6次夺冠的杰克•尼克劳斯，排名历史第二。
大会優勝の副賞でもらった車だけでも４台だ。	仅大赛冠军附加奖就收获了4辆汽车。
今シーズン、優勝のないフェデラーは、１月末にシーズン初のメジャー大会である豪州オープン準決勝でノバク・ジョコビッチ（３位＝セルビア）に敗れた後、１ヵ月ぶりにコートに復帰したものの、以前のような威力はみられなかった。	在本赛季没有得到冠军的费德勒在一月末赛季第一个主要大赛，即澳大利亚公开赛四强赛中输给诺巴克（3位，塞尔维亚）后，过了一个多月才重返赛场，但却再也找不到以前的威力。
□１．孫先生は猛暑の中で走ったのではない	□1孙基祯先生并没有在酷暑中比赛
米プロゴルフ（ＰＧＡ）ツアーシーズン開幕戦のメルセデスチャンピオンシップ以後、同じ大会に出場していない２人は、ドバイデザートクラシックで避けられない対決を繰り広げる。	两人在美国职业高尔夫（PGA）开幕战梅塞德斯冠军赛之后都没有参加过其他大赛，这次将在迪拜Desert精英赛中展开一番较量。
韓国最高のコーチングスタッフと科学的な選手管理システムなど体系的な支援を受けながら、練習に専念できるという判断からだ。	这是因为，可以接受国内最顶尖的教练组和科学的选手管理系统等体系性的支援，并且可以只专注于训练。
韓国男子ジュニア選手がメジャー舞台準決勝に上がったのは今回が初めて。	这是韩国男子青年选手首次进入职业舞台的半决赛。
着くまで試合やってるわけねえし　すれ違うって	去到那边也不一定还在比赛 会错过的
相手は今年のインターハイ準優勝チーム	我们下一个对手是今年全国联赛的亚军
李東国は同日、活発な動きでゴールを成功させた。	李东国当天表现活跃，攻破了对方球门。
米国で選手生活をするためには就職ビザがなければならない。	必须取得就业签证才能在美国进行选手生活。
今シーズンのＫＬＰＧＡツアーで３勝を挙げたイ・ジョンウンは大象（テサン）ポイント（５１５点）と賞金ランキング（約８億５５００万ウォン）、平均ストローク（６９．７４）で首位に立っている。	获得本赛季KLPGA巡回赛3场胜利的李静恩，在大奖积分(515分)和奖金排名(约8.55亿韩元)、平均杆数(69.74杆)上都占据首位。
今大会は、序盤に風邪と高熱に悩まされるなど本調子でなかった李承佑だが、イランとの決勝トーナメント１回戦で今大会初得点を挙げてから、調子を取り戻し始めた。	在大会初期，因重感冒等身体状态不是很好的李昇祐，在与伊朗队的16强比赛中打开了进球账户，并开始找回状态。
Ｋ—１選手、ヌードモデルも摘発最近国内で人気を博しているＫ—１大会に出場した外国人選手２５人も、不法「就業」（格闘技出場）したものとされる。	自由搏击选手、裸体模特被揭发=据悉，最近在国内获得较高人气的自由搏击比赛的25名外国参赛选手也是非法“就业”（出战自由搏击比赛）。
しかし、デイブ・ロバーツ監督が前田健太（２９）にもう一度先発登板の機会を与えることを決め、柳賢振の登板が一日ずれ込んだ。	但是，道奇队主教练大卫•罗伯茨决定再多给麦达•坎塔(29岁)一次首发出场的机会，因此柳贤振的出场日程被推迟了一天。
25日(月)夜、シドニーオリンピックスタジアムで開かれた陸上女子5000m決勝の成績を見ると、なるほどとうなずける。	观看25日晚在悉尼奥运会运动场进行的女子田径5000米决赛成绩，就知道上述话是正确的.因为，登上领奖台的3名奖牌得主，均为已婚女性.
