奇跡に火をつけたのは、代表のうち最年少の姜七求（カン・チルグ、１９、茂朱雪川高校３年）選手。	在这奇迹的实现中，起关键作用的是国家队的小弟有“可怕的少年”之称的姜七究（19岁，茂朱雪川高中3年级）。
選手の競技力を考慮すれば仁川が最適の場所」と援護した。	如果考虑选手的比赛竞争力，仁川是最佳地点。”
四大陸世界選手権の代表にも選ばれずシーズン終了	也没拿到四大洲锦标赛和世锦赛出线资格 赛季就结束了
彼ならではの華麗な足のテクニックと速いドリブルで、相手の守備ラインを崩すロナウドは、昨季、プレミアリーグで３１ゴールを記録して得点王に輝くなど、計４２ゴールを決めた「得点マシーン」。	利用特有的技术和快速运球突迫敌人阵地的罗讷尔多去年赛季射进31个球，成了得分王。
韓国テニスの看板スター、李亨沢（イ・ヒョンテク、三星証券、写真）が男子プロテニス（ＡＴＰ）ツアー・インディアナポリス・チャンピオンシップで２回戦に上がった。	韩国网球招牌明星李亨泽（三星证券，照片）挺进了男子职业网球(ATP)巡回赛印第安纳波利斯冠军杯赛第二轮比赛。
監督，今の球は	教练，刚才那球是…
しかし、金ギョンテはシーズン後半期、４大会で体力低下を示し、優勝できず予選で脱落したり、優勝の手前まで行ったものの逆転負けを喫したりもした。	但是，在赛季后半段因为体力下降，在四次大赛中有被小组淘汰过，也有在决赛失败的经历。
三井の3ポイントだ，	三井要投三分球了
今すぐ選手を，全員集めろ	现在立刻集合所有队员
優勝は私で決まりよ	优胜毫无疑问是属于我的
栄光のために喜んで試練に耐えている冬季五輪出場選手たちの心も、これと変わらないだろう。	（节录自朴一满（音译）的《明太鱼干晾晒场》）为了荣誉而愉快地接受考验的冬奥会出战选手们的心情，应该无异于此吧。
準決勝だし，まあ，こんなもんだろう	毕竟只是半决赛，已经不错了
一方、前日に比べ心理的なプレッシャーからすっかり立ち直った崔京周は、ガルシアとともに７つのバーディーを記録しながら、自らの３回目の韓国オープン優勝を目指して巡航を続けた。	另外，与前一天不同，已完全消除心理负担的崔京周，与加西亚同击出7个小鸟球，顺利地迈向了自己第三次韩国公开赛冠军之路。
金卿文の「以心伝心野球」、国際舞台でも通じるか	金景文教练“心心相印棒球”是否能在国际舞台立足
大韓陸上連盟が日本の宮川時秋教授を代表２陣の常備軍のコーチにスカウトし、代表１陣の張在根（チャン・ジェグン）コーチとの競争が避けられなくなった。	随着大韩田径联盟聘请日本教练宫川千秋担任第2阵营的教练，与第1阵营的教练张在根展开了竞争。
稲実より先に当たるのは，うちのチームだろ	在对上稻实以前，要先跟我们队比赛的吧
素晴らしい選手たちだな	你带出了一支优秀的队伍
開始早々，陵南に，2点のリードを奪われた湘北だが，	比赛开始没多久，湘北就被陵南领先两分
１１日、インドネシアのジャカルタでパンアジア・ボクシング協会（ＰＡＢＡ）スーパー・ライト級タイトルマッチを行うチョン・ギョンソク選手（４０）。	11日，将在印度尼西亚雅加达举行亚洲拳击协会（PABA）超轻量级冠军赛，对阵双方是韩国的郑景石（音译，40岁）和比郑景石小19岁的印度尼西亚小将巴哈里（21岁）。
優勝候補が３回戦で消えたんだからよ	夺冠热门可是在第三轮就被踢出去了
急がないと終わっちゃうだろ	再不快点比赛就要结束了
プロチームの試合に観客が２０００人余りしか入らない現実を直視し、代表チームを通してサッカーブームを引き起こす方策を工夫すべきだ」と述べた。	我们要承认在职业队之间比赛的观众席上只有2000余名观众的现实，而且要通过国家队营造足球氛围。”
延長戦になると後攻めの青道が有利にも思えますが	加时赛虽然对下半局进攻的青道比较有利
チワス	总教练好
もっと ゴール近くで勝負しないと	我必须要想办法 到靠近篮下的地方决胜负
しかし、このすべての悪条件は他国の選手団もみんな経験する難しさ。	但是这些困难对其他国家队选手而言也是一样的。
韓国シリーズ３連覇を果たせなかったのは残念だが、うちの選手らが人間の能力以上を仕事をしてくれたので、誇らしく思う。	未能完成韩国系列赛三连冠，非常遗憾，但队员们的拼搏精神和超常发挥，让我非常欣慰。
早く，部活に行きなさい，	快点去参加球队练习吧
成績にこだわらず、優秀な選手たちと競技をしながら、自分の競争力を判断してみて、経験を積むことが重要だ」（朴智星）。	不要放不下成绩，应在与优秀选手进行比赛的过程中判断自己的竞争力，不断积累经验才是最重要的。”
リー，うずまきボルトは失格だ	小李，取消漩涡博人的比赛资格
のだめコンクールには出られないし，今はこれしかないですから	野田妹又不能参加比赛，现在就只能这样了嘛
２９日、国家代表出身の崔成国（チェ・ソング＝水原）が韓国プロサッカー連盟に対して自ら告白し、２８日から昌原地検で取り調べを受けていることが分かり、「尚武コネクション」が核心キーワードになった。	29日，国家代表出身的崔成国（水原）向韩国职业足球联盟承认自己的非法行为以及从28日起接受昌源支检调查的事实被公开后“尚武接头”成为核心关键词。
あと１本さえ打てば５６号となり、日本プロ野球の記録を越えてアジアプロ野球の新紀元を切り開くことになる「国民打者」李承鎏（イ・スンヨプ、三星、２７）。	“国民击球手”李承烨（三星队，27岁）只要再击出一个，就可以以56个本垒打超过日本职业棒球记录，并掀开亚洲职业棒球的新纪元。
第１戦と同じような状況が繰り広げられれば、様々な角度から両足でミドルシュートを打てる孫興民の強みが効果を発揮するだろう」と話した。	如果出现和首回合比赛一样的情况，孙兴慜的优点是能够从不同角度用双脚远射。”
朴主永は、ユース代表とＡ代表をあまねく経験し、Ｋリーグでもゴールバレードで数万のファン層を作っている韓国サッカーの未来。	不仅同时进入青年代表队和国家队，并且在K联赛中以出色的控球征服了数万球迷的朴周永是公认的韩国足球的未来。
これから審査やって，コンクール	他说比赛已经进行到评审阶段了
４大メジャー大会で唯一、この大会でのみ勝利できなかった李亨澤は、今季四回行なわれたスペイン出身の選手との対戦で全勝した自信を盾に、初優勝を狙っている。	在4大职业大赛中，唯独没拿到这一赛事胜利的李亨泽以本赛季与西班牙选手4度交手全部取胜的自信为基础，决心取得第1场胜利。
